sample_id,grouped_feature,contribution,abs_contribution,benign_probability,malicious_probability
548,Root_DIR_Access,0.0,0.0,0.899596631526947,0.10040334612131119
548,IO_Operations,-0.42785459490234884,0.42785459490234884,0.899596631526947,0.10040334612131119
548,File_Operations,-0.2635201780024185,0.2635201780024185,0.899596631526947,0.10040334612131119
548,Process_Operations,0.10034106868898396,1.7822959543270946,0.899596631526947,0.10040334612131119
548,Security_Operations,0.2390480752759858,0.2390480752759858,0.899596631526947,0.10040334612131119
548,Network_Operations,0.0,0.0,0.899596631526947,0.10040334612131119
548,State_Transition,0.0,0.0,0.899596631526947,0.10040334612131119
548,Read_Processes,1.988014649829973,14.570604913673755,0.899596631526947,0.10040334612131119
548,Pattern_2,1.586070153268868,2.5153770352671843,0.899596631526947,0.10040334612131119
548,Pattern_10,-0.5181019980585793,5.265406984097506,0.899596631526947,0.10040334612131119
548,Pattern_4,-1.0788334054647863,4.78118786128819,0.899596631526947,0.10040334612131119
548,Pattern_5,-0.5134515587946034,3.9853186894439725,0.899596631526947,0.10040334612131119
548,Pattern_6,-1.2996041062360002,6.38829005046312,0.899596631526947,0.10040334612131119
548,Pattern_9,0.41861227574831467,8.352530937366044,0.899596631526947,0.10040334612131119
549,Remote_IPs_Access,0.0,0.0,1.1920928955078125e-07,0.9999998807907104
549,Total_Dependencies,0.0,0.0,1.1920928955078125e-07,0.9999998807907104
549,Home_DIR_Access,0.0,0.0,1.1920928955078125e-07,0.9999998807907104
549,Root_DIR_Access,0.0,0.0,1.1920928955078125e-07,0.9999998807907104
549,IO_Operations,0.0,0.0,1.1920928955078125e-07,0.9999998807907104
549,File_Operations,0.2515350018528486,0.2515350018528486,1.1920928955078125e-07,0.9999998807907104
549,Process_Operations,1.5376772384371082,2.5586585909451136,1.1920928955078125e-07,0.9999998807907104
549,Security_Operations,0.035394437147600176,0.035394437147600176,1.1920928955078125e-07,0.9999998807907104
549,Network_Operations,0.0,0.0,1.1920928955078125e-07,0.9999998807907104
549,State_Transition,0.0,0.0,1.1920928955078125e-07,0.9999998807907104
549,Read_Processes,-2.7310145303507207,12.02478427566789,1.1920928955078125e-07,0.9999998807907104
549,Pattern_2,-1.4122594304552551,2.9300872651172063,1.1920928955078125e-07,0.9999998807907104
549,Pattern_10,-0.31981852764526103,8.17215057218908,1.1920928955078125e-07,0.9999998807907104
549,Pattern_4,-0.809315605824569,5.393441960754031,1.1920928955078125e-07,0.9999998807907104
549,Pattern_5,-1.2540848059157386,4.418845014993827,1.1920928955078125e-07,0.9999998807907104
549,Pattern_6,1.2992610300188803,6.056432287995886,1.1920928955078125e-07,0.9999998807907104
549,Pattern_9,1.2744408395215028,6.311731143995063,1.1920928955078125e-07,0.9999998807907104
550,Remote_IPs_Access,0.0,0.0,2.384185791015625e-07,0.9999997615814209
550,Total_Dependencies,0.0,0.0,2.384185791015625e-07,0.9999997615814209
550,Home_DIR_Access,0.0,0.0,2.384185791015625e-07,0.9999997615814209
550,Root_DIR_Access,0.0,0.0,2.384185791015625e-07,0.9999997615814209
550,IO_Operations,0.0,0.0,2.384185791015625e-07,0.9999997615814209
550,File_Operations,0.26860761572576386,0.26860761572576386,2.384185791015625e-07,0.9999997615814209
550,Process_Operations,0.8680809309693601,1.581377516865775,2.384185791015625e-07,0.9999997615814209
550,Security_Operations,-0.21291979167020683,0.3595702464188105,2.384185791015625e-07,0.9999997615814209
550,Network_Operations,0.0,0.0,2.384185791015625e-07,0.9999997615814209
550,State_Transition,0.0,0.0,2.384185791015625e-07,0.9999997615814209
550,Read_Processes,4.508704897454676,12.409699285562755,2.384185791015625e-07,0.9999997615814209
550,Pattern_2,0.022774204651059924,3.0498322657488828,2.384185791015625e-07,0.9999997615814209
550,Pattern_10,2.6798393766668687,7.5933385154072015,2.384185791015625e-07,0.9999997615814209
550,Pattern_4,0.8672964061935455,4.776959342981507,2.384185791015625e-07,0.9999997615814209
