package_id,archive,archive_type,setup_py_count,ast_parsed_setup_count,regex_parsed_setup_count,setup_without_detected_imports,unique_import_count,total_import_occurrences,standard_unique_imports,third_party_or_other_unique_imports,status
antchain_shuziwuliu-1.7.2,D:\10. RQ1 DySec\Step 9 DownloadSelectedBenignPackages\Benign_Packages\antchain_shuziwuliu-1.7.2.tar.gz,tar,1,1,0,0,2,2,1,1,imports detected
antchain_smartaccount-1.0.0,D:\10. RQ1 DySec\Step 9 DownloadSelectedBenignPackages\Benign_Packages\antchain_smartaccount-1.0.0.tar.gz,tar,1,1,0,0,2,2,1,1,imports detected
antchain_sp-4.1.4,D:\10. RQ1 DySec\Step 9 DownloadSelectedBenignPackages\Benign_Packages\antchain_sp-4.1.4.tar.gz,tar,1,1,0,0,2,2,1,1,imports detected
antchain_stlr-2.9.2,D:\10. RQ1 DySec\Step 9 DownloadSelectedBenignPackages\Benign_Packages\antchain_stlr-2.9.2.tar.gz,tar,1,1,0,0,2,2,1,1,imports detected
antchain_tam-1.3.3,D:\10. RQ1 DySec\Step 9 DownloadSelectedBenignPackages\Benign_Packages\antchain_tam-1.3.3.tar.gz,tar,1,1,0,0,2,2,1,1,imports detected
antchain_tdm-1.1.8,D:\10. RQ1 DySec\Step 9 DownloadSelectedBenignPackages\Benign_Packages\antchain_tdm-1.1.8.tar.gz,tar,1,1,0,0,2,2,1,1,imports detected
antchain_zjlm-1.0.2,D:\10. RQ1 DySec\Step 9 DownloadSelectedBenignPackages\Benign_Packages\antchain_zjlm-1.0.2.tar.gz,tar,1,1,0,0,2,2,1,1,imports detected
antiafk-1.0.0,D:\10. RQ1 DySec\Step 9 DownloadSelectedBenignPackages\Benign_Packages\antiafk-1.0.0.tar.gz,tar,1,1,0,0,2,2,1,1,imports detected
antlr4_python3_runtime-4.13.2,D:\10. RQ1 DySec\Step 9 DownloadSelectedBenignPackages\Benign_Packages\antlr4_python3_runtime-4.13.2.tar.gz,tar,0,0,0,0,0,0,0,0,no setup.py found
anyencoder-0.0.3,D:\10. RQ1 DySec\Step 9 DownloadSelectedBenignPackages\Benign_Packages\anyencoder-0.0.3.tar.gz,tar,1,1,0,0,1,1,0,1,imports detected
anyhttp-0.1,D:\10. RQ1 DySec\Step 9 DownloadSelectedBenignPackages\Benign_Packages\anyhttp-0.1.tar.gz,tar,1,1,0,0,6,6,3,3,imports detected
anyio-4.4.0,D:\10. RQ1 DySec\Step 9 DownloadSelectedBenignPackages\Benign_Packages\anyio-4.4.0.tar.gz,tar,0,0,0,0,0,0,0,0,no setup.py found
apache_airflow-2.10.1,D:\10. RQ1 DySec\Step 9 DownloadSelectedBenignPackages\Benign_Packages\apache_airflow-2.10.1.tar.gz,tar,0,0,0,0,0,0,0,0,no setup.py found
apache_airflow_providers_common_sql-1.16.0,D:\10. RQ1 DySec\Step 9 DownloadSelectedBenignPackages\Benign_Packages\apache_airflow_providers_common_sql-1.16.0.tar.gz,tar,0,0,0,0,0,0,0,0,no setup.py found
apache_airflow_providers_databricks-6.9.0,D:\10. RQ1 DySec\Step 9 DownloadSelectedBenignPackages\Benign_Packages\apache_airflow_providers_databricks-6.9.0.tar.gz,tar,0,0,0,0,0,0,0,0,no setup.py found
apache_airflow_providers_google-10.22.0,D:\10. RQ1 DySec\Step 9 DownloadSelectedBenignPackages\Benign_Packages\apache_airflow_providers_google-10.22.0.tar.gz,tar,0,0,0,0,0,0,0,0,no setup.py found
apache_airflow_providers_snowflake-5.7.0,D:\10. RQ1 DySec\Step 9 DownloadSelectedBenignPackages\Benign_Packages\apache_airflow_providers_snowflake-5.7.0.tar.gz,tar,0,0,0,0,0,0,0,0,no setup.py found
apache_airflow_providers_ssh-3.13.1,D:\10. RQ1 DySec\Step 9 DownloadSelectedBenignPackages\Benign_Packages\apache_airflow_providers_ssh-3.13.1.tar.gz,tar,0,0,0,0,0,0,0,0,no setup.py found
aparatlib-0.5.2,D:\10. RQ1 DySec\Step 9 DownloadSelectedBenignPackages\Benign_Packages\aparatlib-0.5.2.tar.gz,tar,1,1,0,0,1,1,0,1,imports detected
apclusterv-1.2.5,D:\10. RQ1 DySec\Step 9 DownloadSelectedBenignPackages\Benign_Packages\apclusterv-1.2.5.tar.gz,tar,1,1,0,0,2,2,1,1,imports detected
apds9960-0.2,D:\10. RQ1 DySec\Step 9 DownloadSelectedBenignPackages\Benign_Packages\apds9960-0.2.tar.gz,tar,1,1,0,0,1,1,1,0,imports detected
api-1.0.0.dev5,D:\10. RQ1 DySec\Step 9 DownloadSelectedBenignPackages\Benign_Packages\api-1.0.0.dev5.tar.gz,tar,1,1,0,0,1,1,0,1,imports detected
api_toolkit-0.3.9,D:\10. RQ1 DySec\Step 9 DownloadSelectedBenignPackages\Benign_Packages\api_toolkit-0.3.9.tar.gz,tar,1,1,0,0,4,5,2,2,imports detected
apibackuper-1.0.8,D:\10. RQ1 DySec\Step 9 DownloadSelectedBenignPackages\Benign_Packages\apibackuper-1.0.8.tar.gz,tar,1,1,0,0,8,9,5,3,imports detected
apidev-coop_cms-1.6.5,D:\10. RQ1 DySec\Step 9 DownloadSelectedBenignPackages\Benign_Packages\apidev-coop_cms-1.6.5.tar.gz,tar,1,1,0,0,3,4,1,2,imports detected
apirequests-0.0.8,D:\10. RQ1 DySec\Step 9 DownloadSelectedBenignPackages\Benign_Packages\apirequests-0.0.8.tar.gz,tar,1,1,0,0,2,2,1,1,imports detected
apkg-0.5.1,D:\10. RQ1 DySec\Step 9 DownloadSelectedBenignPackages\Benign_Packages\apkg-0.5.1.tar.gz,tar,1,1,0,0,2,2,1,1,imports detected
app_client-0.0.2,D:\10. RQ1 DySec\Step 9 DownloadSelectedBenignPackages\Benign_Packages\app_client-0.0.2.tar.gz,tar,1,1,0,0,1,1,0,1,imports detected
appdefender-0.4.3,D:\10. RQ1 DySec\Step 9 DownloadSelectedBenignPackages\Benign_Packages\appdefender-0.4.3.tar.gz,tar,1,1,0,0,2,2,1,1,imports detected
appdirs-1.4.4,D:\10. RQ1 DySec\Step 9 DownloadSelectedBenignPackages\Benign_Packages\appdirs-1.4.4.tar.gz,tar,1,1,0,0,5,6,4,1,imports detected
appetizer-1.0.0,D:\10. RQ1 DySec\Step 9 DownloadSelectedBenignPackages\Benign_Packages\appetizer-1.0.0.tar.gz,tar,1,1,0,0,2,2,1,1,imports detected
apple-music-python-1.0.5,D:\10. RQ1 DySec\Step 9 DownloadSelectedBenignPackages\Benign_Packages\apple-music-python-1.0.5.tar.gz,tar,1,1,0,0,1,1,0,1,imports detected
applepush-0.0.2,D:\10. RQ1 DySec\Step 9 DownloadSelectedBenignPackages\Benign_Packages\applepush-0.0.2.tar.gz,tar,1,1,0,0,1,1,0,1,imports detected
applepy-ui-0.0.5,D:\10. RQ1 DySec\Step 9 DownloadSelectedBenignPackages\Benign_Packages\applepy-ui-0.0.5.tar.gz,tar,0,0,0,0,0,0,0,0,no setup.py found
applicationinsights-0.11.10,D:\10. RQ1 DySec\Step 9 DownloadSelectedBenignPackages\Benign_Packages\applicationinsights-0.11.10.tar.gz,tar,1,1,0,0,3,3,2,1,imports detected
APT_stats-0.0.4,D:\10. RQ1 DySec\Step 9 DownloadSelectedBenignPackages\Benign_Packages\APT_stats-0.0.4.tar.gz,tar,1,1,0,0,1,2,0,1,imports detected
apush-0.2.3,D:\10. RQ1 DySec\Step 9 DownloadSelectedBenignPackages\Benign_Packages\apush-0.2.3.tar.gz,tar,1,1,0,0,1,1,0,1,imports detected
aquests-0.8.9.3,D:\10. RQ1 DySec\Step 9 DownloadSelectedBenignPackages\Benign_Packages\aquests-0.8.9.3.tar.gz,tar,1,1,0,0,9,9,8,1,imports detected
arangodb-0.0.9,D:\10. RQ1 DySec\Step 9 DownloadSelectedBenignPackages\Benign_Packages\arangodb-0.0.9.tar.gz,tar,1,1,0,0,4,5,2,2,imports detected
arangodb-pythongraph-0.1.4,D:\10. RQ1 DySec\Step 9 DownloadSelectedBenignPackages\Benign_Packages\arangodb-pythongraph-0.1.4.tar.gz,tar,1,1,0,0,1,1,0,1,imports detected
arcalive-0.5.3,D:\10. RQ1 DySec\Step 9 DownloadSelectedBenignPackages\Benign_Packages\arcalive-0.5.3.tar.gz,tar,1,1,0,0,1,1,0,1,imports detected
arcane-snapchat-0.2.0,D:\10. RQ1 DySec\Step 9 DownloadSelectedBenignPackages\Benign_Packages\arcane-snapchat-0.2.0.tar.gz,tar,1,1,0,0,1,1,0,1,imports detected
arcane-stackdriver-1.0.0,D:\10. RQ1 DySec\Step 9 DownloadSelectedBenignPackages\Benign_Packages\arcane-stackdriver-1.0.0.tar.gz,tar,1,1,0,0,1,1,0,1,imports detected
architect-0.6.0,D:\10. RQ1 DySec\Step 9 DownloadSelectedBenignPackages\Benign_Packages\architect-0.6.0.tar.gz,tar,1,1,0,0,4,5,2,2,imports detected
Archive-0.3,D:\10. RQ1 DySec\Step 9 DownloadSelectedBenignPackages\Benign_Packages\Archive-0.3.tar.gz,tar,1,1,0,0,1,1,0,1,imports detected
arcpy_virtualenv-10.5,D:\10. RQ1 DySec\Step 9 DownloadSelectedBenignPackages\Benign_Packages\arcpy_virtualenv-10.5.tar.gz,tar,1,1,0,0,1,1,0,1,imports detected
arequests-0.1.1,D:\10. RQ1 DySec\Step 9 DownloadSelectedBenignPackages\Benign_Packages\arequests-0.1.1.tar.gz,tar,1,1,0,0,1,1,1,0,imports detected
arg-0.0.1,D:\10. RQ1 DySec\Step 9 DownloadSelectedBenignPackages\Benign_Packages\arg-0.0.1.tar.gz,tar,1,1,0,0,2,2,1,1,imports detected
argcomplete-3.5.0,D:\10. RQ1 DySec\Step 9 DownloadSelectedBenignPackages\Benign_Packages\argcomplete-3.5.0.tar.gz,tar,2,2,0,0,2,3,1,1,imports detected
argon2-cffi-bindings-21.2.0,D:\10. RQ1 DySec\Step 9 DownloadSelectedBenignPackages\Benign_Packages\argon2-cffi-bindings-21.2.0.tar.gz,tar,1,1,0,0,5,5,3,2,imports detected
argon2_cffi-23.1.0,D:\10. RQ1 DySec\Step 9 DownloadSelectedBenignPackages\Benign_Packages\argon2_cffi-23.1.0.tar.gz,tar,0,0,0,0,0,0,0,0,no setup.py found
argparse-1.4.0,D:\10. RQ1 DySec\Step 9 DownloadSelectedBenignPackages\Benign_Packages\argparse-1.4.0.tar.gz,tar,1,1,0,0,4,4,3,1,imports detected
argreq-0.2.0,D:\10. RQ1 DySec\Step 9 DownloadSelectedBenignPackages\Benign_Packages\argreq-0.2.0.tar.gz,tar,1,1,0,0,2,2,0,2,imports detected
argsrun-0.0.2,D:\10. RQ1 DySec\Step 9 DownloadSelectedBenignPackages\Benign_Packages\argsrun-0.0.2.tar.gz,tar,1,1,0,0,3,3,2,1,imports detected
argus_python-0.1.1,D:\10. RQ1 DySec\Step 9 DownloadSelectedBenignPackages\Benign_Packages\argus_python-0.1.1.tar.gz,tar,1,1,0,0,1,1,0,1,imports detected
ari-0.1.3,D:\10. RQ1 DySec\Step 9 DownloadSelectedBenignPackages\Benign_Packages\ari-0.1.3.tar.gz,tar,1,1,0,0,2,2,1,1,imports detected
aroma-0.0.0a7,D:\10. RQ1 DySec\Step 9 DownloadSelectedBenignPackages\Benign_Packages\aroma-0.0.0a7.tar.gz,tar,0,0,0,0,0,0,0,0,no setup.py found
arrow-1.3.0,D:\10. RQ1 DySec\Step 9 DownloadSelectedBenignPackages\Benign_Packages\arrow-1.3.0.tar.gz,tar,1,1,0,0,1,1,1,0,imports detected
arya-1.1.5,D:\10. RQ1 DySec\Step 9 DownloadSelectedBenignPackages\Benign_Packages\arya-1.1.5.tar.gz,tar,1,1,0,0,5,7,3,2,imports detected
asaloader-0.5.8,D:\10. RQ1 DySec\Step 9 DownloadSelectedBenignPackages\Benign_Packages\asaloader-0.5.8.tar.gz,tar,1,1,0,0,4,4,1,3,imports detected
ascii-3.6,D:\10. RQ1 DySec\Step 9 DownloadSelectedBenignPackages\Benign_Packages\ascii-3.6.tar.gz,tar,1,1,0,0,1,1,1,0,imports detected
ascii_art-0.1.0,D:\10. RQ1 DySec\Step 9 DownloadSelectedBenignPackages\Benign_Packages\ascii_art-0.1.0.tar.gz,tar,1,1,0,0,2,2,0,2,imports detected
ascii_chiper-0.1.4,D:\10. RQ1 DySec\Step 9 DownloadSelectedBenignPackages\Benign_Packages\ascii_chiper-0.1.4.tar.gz,tar,1,1,0,0,1,1,0,1,imports detected
ascii_colors-0.4.2,D:\10. RQ1 DySec\Step 9 DownloadSelectedBenignPackages\Benign_Packages\ascii_colors-0.4.2.tar.gz,tar,1,1,0,0,1,1,0,1,imports detected
asciiart-0.2,D:\10. RQ1 DySec\Step 9 DownloadSelectedBenignPackages\Benign_Packages\asciiart-0.2.tar.gz,tar,1,1,0,0,1,1,0,1,imports detected
asciitext-0.0.5,D:\10. RQ1 DySec\Step 9 DownloadSelectedBenignPackages\Benign_Packages\asciitext-0.0.5.tar.gz,tar,1,1,0,0,1,1,0,1,imports detected
asdfghjkl-0.1a4,D:\10. RQ1 DySec\Step 9 DownloadSelectedBenignPackages\Benign_Packages\asdfghjkl-0.1a4.tar.gz,tar,1,1,0,0,1,1,0,1,imports detected
asdjgasdghasdhjgasghd-1.0.7,D:\10. RQ1 DySec\Step 9 DownloadSelectedBenignPackages\Benign_Packages\asdjgasdghasdhjgasghd-1.0.7.tar.gz,tar,1,1,0,0,1,1,0,1,imports detected
asgiref-3.8.1,D:\10. RQ1 DySec\Step 9 DownloadSelectedBenignPackages\Benign_Packages\asgiref-3.8.1.tar.gz,tar,1,1,0,0,1,1,0,1,imports detected
ashcrypt-4.0.0,D:\10. RQ1 DySec\Step 9 DownloadSelectedBenignPackages\Benign_Packages\ashcrypt-4.0.0.tar.gz,tar,1,1,0,0,1,1,0,1,imports detected
asmita_matplotlib-1.0,D:\10. RQ1 DySec\Step 9 DownloadSelectedBenignPackages\Benign_Packages\asmita_matplotlib-1.0.tar.gz,tar,1,1,0,0,2,2,1,1,imports detected
asn1crypto-1.5.1,D:\10. RQ1 DySec\Step 9 DownloadSelectedBenignPackages\Benign_Packages\asn1crypto-1.5.1.tar.gz,tar,1,1,0,0,6,8,5,1,imports detected
asrequests-0.1.1,D:\10. RQ1 DySec\Step 9 DownloadSelectedBenignPackages\Benign_Packages\asrequests-0.1.1.tar.gz,tar,1,1,0,0,1,1,0,1,imports detected
aster-0.0.0a1,D:\10. RQ1 DySec\Step 9 DownloadSelectedBenignPackages\Benign_Packages\aster-0.0.0a1.tar.gz,tar,0,0,0,0,0,0,0,0,no setup.py found
asteroid-0.7.0.dev0,D:\10. RQ1 DySec\Step 9 DownloadSelectedBenignPackages\Benign_Packages\asteroid-0.7.0.dev0.tar.gz,tar,1,1,0,0,4,4,3,1,imports detected
asteroid-filterbanks-0.4.0,D:\10. RQ1 DySec\Step 9 DownloadSelectedBenignPackages\Benign_Packages\asteroid-filterbanks-0.4.0.tar.gz,tar,1,1,0,0,4,4,3,1,imports detected
astload-0.1.1,D:\10. RQ1 DySec\Step 9 DownloadSelectedBenignPackages\Benign_Packages\astload-0.1.1.tar.gz,tar,1,1,0,0,1,1,0,1,imports detected
astra-http-0.0.0,D:\10. RQ1 DySec\Step 9 DownloadSelectedBenignPackages\Benign_Packages\astra-http-0.0.0.tar.gz,tar,1,1,0,0,5,5,4,1,imports detected
astral-3.2,D:\10. RQ1 DySec\Step 9 DownloadSelectedBenignPackages\Benign_Packages\astral-3.2.tar.gz,tar,1,1,0,0,1,1,0,1,imports detected
astrality-1.1.1,D:\10. RQ1 DySec\Step 9 DownloadSelectedBenignPackages\Benign_Packages\astrality-1.1.1.tar.gz,tar,1,1,0,0,2,2,1,1,imports detected
astroid-3.3.2,D:\10. RQ1 DySec\Step 9 DownloadSelectedBenignPackages\Benign_Packages\astroid-3.3.2.tar.gz,tar,0,0,0,0,0,0,0,0,no setup.py found
asttokens-2.4.1,D:\10. RQ1 DySec\Step 9 DownloadSelectedBenignPackages\Benign_Packages\asttokens-2.4.1.tar.gz,tar,1,1,0,0,1,1,0,1,imports detected
async-0.6.2,D:\10. RQ1 DySec\Step 9 DownloadSelectedBenignPackages\Benign_Packages\async-0.6.2.tar.gz,tar,1,1,0,0,4,5,3,1,imports detected
async-dispatch-0.1,D:\10. RQ1 DySec\Step 9 DownloadSelectedBenignPackages\Benign_Packages\async-dispatch-0.1.tar.gz,tar,1,1,0,0,1,1,0,1,imports detected
async-lru-2.0.4,D:\10. RQ1 DySec\Step 9 DownloadSelectedBenignPackages\Benign_Packages\async-lru-2.0.4.tar.gz,tar,1,1,0,0,1,1,0,1,imports detected
async-timeout-4.0.3,D:\10. RQ1 DySec\Step 9 DownloadSelectedBenignPackages\Benign_Packages\async-timeout-4.0.3.tar.gz,tar,1,1,0,0,1,1,0,1,imports detected
asynccli-0.1.3,D:\10. RQ1 DySec\Step 9 DownloadSelectedBenignPackages\Benign_Packages\asynccli-0.1.3.tar.gz,tar,1,1,0,0,1,1,0,1,imports detected
asyncinit-0.2.4,D:\10. RQ1 DySec\Step 9 DownloadSelectedBenignPackages\Benign_Packages\asyncinit-0.2.4.tar.gz,tar,1,1,0,0,1,1,0,1,imports detected
asyncio-3.4.3,D:\10. RQ1 DySec\Step 9 DownloadSelectedBenignPackages\Benign_Packages\asyncio-3.4.3.tar.gz,tar,1,1,0,0,3,3,2,1,imports detected
asyncio37-0.1.3,D:\10. RQ1 DySec\Step 9 DownloadSelectedBenignPackages\Benign_Packages\asyncio37-0.1.3.tar.gz,tar,1,1,0,0,4,4,3,1,imports detected
asyncio_pool-0.6.0,D:\10. RQ1 DySec\Step 9 DownloadSelectedBenignPackages\Benign_Packages\asyncio_pool-0.6.0.tar.gz,tar,1,1,0,0,1,1,0,1,imports detected
asyncit-0.0.5,D:\10. RQ1 DySec\Step 9 DownloadSelectedBenignPackages\Benign_Packages\asyncit-0.0.5.tar.gz,tar,1,1,0,0,2,2,0,2,imports detected
asyncpool-1.0,D:\10. RQ1 DySec\Step 9 DownloadSelectedBenignPackages\Benign_Packages\asyncpool-1.0.tar.gz,tar,1,1,0,0,3,4,2,1,imports detected
asynctest-0.13.0,D:\10. RQ1 DySec\Step 9 DownloadSelectedBenignPackages\Benign_Packages\asynctest-0.13.0.tar.gz,tar,1,1,0,0,1,1,0,1,imports detected
at-hackerspace-0.2.0,D:\10. RQ1 DySec\Step 9 DownloadSelectedBenignPackages\Benign_Packages\at-hackerspace-0.2.0.tar.gz,tar,1,1,0,0,1,1,1,0,imports detected
atmodel-0.1.0,D:\10. RQ1 DySec\Step 9 DownloadSelectedBenignPackages\Benign_Packages\atmodel-0.1.0.tar.gz,tar,1,1,0,0,1,1,0,1,imports detected
atom_alter_api-0.1.4,D:\10. RQ1 DySec\Step 9 DownloadSelectedBenignPackages\Benign_Packages\atom_alter_api-0.1.4.tar.gz,tar,1,1,0,0,1,1,0,1,imports detected
ATPost-0.1,D:\10. RQ1 DySec\Step 9 DownloadSelectedBenignPackages\Benign_Packages\ATPost-0.1.tar.gz,tar,1,1,0,0,1,1,0,1,imports detected
attr_utils-1.1.0,D:\10. RQ1 DySec\Step 9 DownloadSelectedBenignPackages\Benign_Packages\attr_utils-1.1.0.tar.gz,tar,0,0,0,0,0,0,0,0,no setup.py found
attrs-24.2.0,D:\10. RQ1 DySec\Step 9 DownloadSelectedBenignPackages\Benign_Packages\attrs-24.2.0.tar.gz,tar,0,0,0,0,0,0,0,0,no setup.py found
audio-1.5.0,D:\10. RQ1 DySec\Step 9 DownloadSelectedBenignPackages\Benign_Packages\audio-1.5.0.tar.gz,tar,1,1,0,0,1,1,0,1,imports detected
auth-0.5.3,D:\10. RQ1 DySec\Step 9 DownloadSelectedBenignPackages\Benign_Packages\auth-0.5.3.tar.gz,tar,1,1,0,0,6,7,5,1,imports detected
authlib-httpx-0.1.1,D:\10. RQ1 DySec\Step 9 DownloadSelectedBenignPackages\Benign_Packages\authlib-httpx-0.1.1.tar.gz,tar,1,1,0,0,1,1,0,1,imports detected
autoapi-django-0.9.2,D:\10. RQ1 DySec\Step 9 DownloadSelectedBenignPackages\Benign_Packages\autoapi-django-0.9.2.tar.gz,tar,0,0,0,0,0,0,0,0,no setup.py found
autogen_agents-0.0.1.dev0,D:\10. RQ1 DySec\Step 9 DownloadSelectedBenignPackages\Benign_Packages\autogen_agents-0.0.1.dev0.tar.gz,tar,0,0,0,0,0,0,0,0,no setup.py found
autogui-0.1.8,D:\10. RQ1 DySec\Step 9 DownloadSelectedBenignPackages\Benign_Packages\autogui-0.1.8.tar.gz,tar,1,1,0,0,1,1,0,1,imports detected
autoscriber-1.0.4,D:\10. RQ1 DySec\Step 9 DownloadSelectedBenignPackages\Benign_Packages\autoscriber-1.0.4.tar.gz,tar,1,1,0,0,2,2,1,1,imports detected
aws-0.2.5,D:\10. RQ1 DySec\Step 9 DownloadSelectedBenignPackages\Benign_Packages\aws-0.2.5.tar.gz,tar,1,1,0,0,3,3,2,1,imports detected
aws-iam-cli-1.2.0,D:\10. RQ1 DySec\Step 9 DownloadSelectedBenignPackages\Benign_Packages\aws-iam-cli-1.2.0.tar.gz,tar,1,1,0,0,1,1,0,1,imports detected
aws-requests-auth-0.4.3,D:\10. RQ1 DySec\Step 9 DownloadSelectedBenignPackages\Benign_Packages\aws-requests-auth-0.4.3.tar.gz,tar,1,1,0,0,1,1,0,1,imports detected
aws_creds_replace-0.0.3,D:\10. RQ1 DySec\Step 9 DownloadSelectedBenignPackages\Benign_Packages\aws_creds_replace-0.0.3.tar.gz,tar,1,1,0,0,2,3,0,2,imports detected
awscli-1.9.9,D:\10. RQ1 DySec\Step 9 DownloadSelectedBenignPackages\Benign_Packages\awscli-1.9.9.tar.gz,tar,1,1,0,0,4,4,1,3,imports detected
awsglue-devel-0.0.0.post20211019,D:\10. RQ1 DySec\Step 9 DownloadSelectedBenignPackages\Benign_Packages\awsglue-devel-0.0.0.post20211019.tar.gz,tar,1,1,0,0,1,1,0,1,imports detected
awswrangler-3.9.1,D:\10. RQ1 DySec\Step 9 DownloadSelectedBenignPackages\Benign_Packages\awswrangler-3.9.1.tar.gz,tar,0,0,0,0,0,0,0,0,no setup.py found
axel2-0.1.0,D:\10. RQ1 DySec\Step 9 DownloadSelectedBenignPackages\Benign_Packages\axel2-0.1.0.tar.gz,tar,1,1,0,0,4,4,2,2,imports detected
axp209-0.1,D:\10. RQ1 DySec\Step 9 DownloadSelectedBenignPackages\Benign_Packages\axp209-0.1.tar.gz,tar,1,1,0,0,3,3,2,1,imports detected
azure-cli-privatedns-1.0.2,D:\10. RQ1 DySec\Step 9 DownloadSelectedBenignPackages\Benign_Packages\azure-cli-privatedns-1.0.2.tar.gz,tar,1,1,0,0,4,4,2,2,imports detected
azure-common-1.1.28,D:\10. RQ1 DySec\Step 9 DownloadSelectedBenignPackages\Benign_Packages\azure-common-1.1.28.zip,zip,1,1,0,0,5,5,3,2,imports detected
azure-cosmos-4.7.0,D:\10. RQ1 DySec\Step 9 DownloadSelectedBenignPackages\Benign_Packages\azure-cosmos-4.7.0.tar.gz,tar,1,1,0,0,4,4,3,1,imports detected
azure-data-tables-12.5.0,D:\10. RQ1 DySec\Step 9 DownloadSelectedBenignPackages\Benign_Packages\azure-data-tables-12.5.0.tar.gz,tar,1,1,0,0,4,4,3,1,imports detected
azure-datalake-store-0.0.53,D:\10. RQ1 DySec\Step 9 DownloadSelectedBenignPackages\Benign_Packages\azure-datalake-store-0.0.53.tar.gz,tar,1,1,0,0,3,3,2,1,imports detected
azure-devtools-1.2.0,D:\10. RQ1 DySec\Step 9 DownloadSelectedBenignPackages\Benign_Packages\azure-devtools-1.2.0.tar.gz,tar,1,1,0,0,2,2,1,1,imports detected
azure-graphrbac-0.61.1,D:\10. RQ1 DySec\Step 9 DownloadSelectedBenignPackages\Benign_Packages\azure-graphrbac-0.61.1.zip,zip,1,1,0,0,5,5,3,2,imports detected
azure-identity-1.17.1,D:\10. RQ1 DySec\Step 9 DownloadSelectedBenignPackages\Benign_Packages\azure-identity-1.17.1.tar.gz,tar,1,1,0,0,4,4,3,1,imports detected
azure-keyvault-4.2.0,D:\10. RQ1 DySec\Step 9 DownloadSelectedBenignPackages\Benign_Packages\azure-keyvault-4.2.0.zip,zip,1,1,0,0,2,2,1,1,imports detected
azure-keyvault-keys-4.9.0,D:\10. RQ1 DySec\Step 9 DownloadSelectedBenignPackages\Benign_Packages\azure-keyvault-keys-4.9.0.tar.gz,tar,1,1,0,0,4,4,3,1,imports detected
azure-keyvault-secrets-4.8.0,D:\10. RQ1 DySec\Step 9 DownloadSelectedBenignPackages\Benign_Packages\azure-keyvault-secrets-4.8.0.tar.gz,tar,1,1,0,0,4,4,3,1,imports detected
azure-mgmt-authorization-4.0.0,D:\10. RQ1 DySec\Step 9 DownloadSelectedBenignPackages\Benign_Packages\azure-mgmt-authorization-4.0.0.zip,zip,1,1,0,0,4,4,3,1,imports detected
azure-mgmt-cdn-13.1.1,D:\10. RQ1 DySec\Step 9 DownloadSelectedBenignPackages\Benign_Packages\azure-mgmt-cdn-13.1.1.tar.gz,tar,1,1,0,0,4,4,3,1,imports detected
azure-mgmt-compute-33.0.0,D:\10. RQ1 DySec\Step 9 DownloadSelectedBenignPackages\Benign_Packages\azure-mgmt-compute-33.0.0.tar.gz,tar,1,1,0,0,4,4,3,1,imports detected
azure-mgmt-containerinstance-10.1.0,D:\10. RQ1 DySec\Step 9 DownloadSelectedBenignPackages\Benign_Packages\azure-mgmt-containerinstance-10.1.0.zip,zip,1,1,0,0,4,4,3,1,imports detected
azure-mgmt-containerregistry-10.3.0,D:\10. RQ1 DySec\Step 9 DownloadSelectedBenignPackages\Benign_Packages\azure-mgmt-containerregistry-10.3.0.tar.gz,tar,1,1,0,0,4,4,3,1,imports detected
azure-mgmt-core-1.4.0,D:\10. RQ1 DySec\Step 9 DownloadSelectedBenignPackages\Benign_Packages\azure-mgmt-core-1.4.0.zip,zip,1,1,0,0,4,4,3,1,imports detected
azure-mgmt-cosmosdb-9.5.1,D:\10. RQ1 DySec\Step 9 DownloadSelectedBenignPackages\Benign_Packages\azure-mgmt-cosmosdb-9.5.1.tar.gz,tar,1,1,0,0,4,4,3,1,imports detected
azure-mgmt-databoxedge-1.0.0,D:\10. RQ1 DySec\Step 9 DownloadSelectedBenignPackages\Benign_Packages\azure-mgmt-databoxedge-1.0.0.zip,zip,1,1,0,0,5,5,3,2,imports detected
azure-mgmt-devtestlabs-9.0.0,D:\10. RQ1 DySec\Step 9 DownloadSelectedBenignPackages\Benign_Packages\azure-mgmt-devtestlabs-9.0.0.zip,zip,1,1,0,0,5,5,3,2,imports detected
azure-mgmt-dns-8.1.0,D:\10. RQ1 DySec\Step 9 DownloadSelectedBenignPackages\Benign_Packages\azure-mgmt-dns-8.1.0.zip,zip,1,1,0,0,4,4,3,1,imports detected
azure-mgmt-iothub-3.0.0,D:\10. RQ1 DySec\Step 9 DownloadSelectedBenignPackages\Benign_Packages\azure-mgmt-iothub-3.0.0.tar.gz,tar,1,1,0,0,4,4,3,1,imports detected
azure-mgmt-keyvault-10.3.1,D:\10. RQ1 DySec\Step 9 DownloadSelectedBenignPackages\Benign_Packages\azure-mgmt-keyvault-10.3.1.tar.gz,tar,1,1,0,0,4,4,3,1,imports detected
azure-mgmt-loganalytics-12.0.0,D:\10. RQ1 DySec\Step 9 DownloadSelectedBenignPackages\Benign_Packages\azure-mgmt-loganalytics-12.0.0.zip,zip,1,1,0,0,5,5,3,2,imports detected
azure-mgmt-monitor-6.0.2,D:\10. RQ1 DySec\Step 9 DownloadSelectedBenignPackages\Benign_Packages\azure-mgmt-monitor-6.0.2.tar.gz,tar,1,1,0,0,4,4,3,1,imports detected
